,page_id,text,label,Pattern Category
3759,1426.0,Only 3 left.,1,Scarcity
3760,680.0,Wish Your Loved Ones Instantly with Ferns N Petals International Services,0,Not Dark Pattern
3761,902.0,We may also disclose your information to third parties who may contact you with details of other products and services which may be of interest. If you do not want your name and mailing details made available in this way please email opt-out@nextdirect.com,1,Obstruction
3762,1098.0,"Order now, only 2 left in stock!",1,Scarcity
3763,1736.0, PopGrip MagSafe Refine by Product Type: PopGrip MagSafe ,0,Not Dark Pattern
3764,1330.0,What's New By Category,0,Not Dark Pattern
3765,4.0, Active Filters English (United States) English (United States) ✘ Remove Filter ,0,Not Dark Pattern
3766,192.0,"Someone in Chambersburg, Pennsylvania purchased",1,Social Proof
3767,664.0,› Sub Ohm Juice,0,Not Dark Pattern
3768,620.0,2day 13:49:51 Left,1,Urgency
3769,516.0,Hurry up! Sale Ends in,1,Urgency
3770,638.0,B-Series Truck remotes,0,Not Dark Pattern
3771,1536.0,Red Tops,0,Not Dark Pattern
3772,1759.0, JOINT Oil ,0,Not Dark Pattern
3773,1070.0,Limited Stock,1,Scarcity
3774,1429.0,Orthopedic,0,Not Dark Pattern
3775,766.0,Retro Cordless Edison Bulb Lamp,0,Not Dark Pattern
3776,189.0,93 PEOPLE HAVE BOUGHT THIS PRODUCT TODAY,1,Social Proof
3777,1009.0,Speed Lace Accessory Kit - Silver,0,Not Dark Pattern
3778,375.0,"No, thanks. I'd rather pay full price.",1,Misdirection
3779,1701.0,LIMITED TIME OFFER : Grab a Matching Pair & save up 60%!,1,Misdirection
3780,103.0,Americas,0,Not Dark Pattern
3781,1550.0,Here to help,0,Not Dark Pattern
3782,1604.0, Comfy and looks great ,0,Not Dark Pattern
3783,242.0,Creators' Council,0,Not Dark Pattern
3784,1709.0,Yes! Upgrade my purchase,1,Misdirection
3785,114.0,"Jeremy in Warroad, United States purchased a",1,Social Proof
3786,25.0,Kick those cravings,0,Not Dark Pattern
3787,1293.0, Brushes + Tools ,0,Not Dark Pattern
3788,242.0,Free climate compensated shipping & returns,0,Not Dark Pattern
3789,640.0,Deal expires in: 03 hrs 25 mins 22 sec,1,Urgency
3790,1022.0,FREE SHIPPING // FOR A LIMITED TIME ONLY,1,Urgency
3791,212.0, Read More ,0,Not Dark Pattern
3792,230.0,"Location: Kansas City, MO",0,Not Dark Pattern
3793,212.0,"Find your local store, view opening hours and find out where you can get your latest pickup in-store!",0,Not Dark Pattern
3794,1321.0,only 5 left in stock!,1,Scarcity
3795,1658.0,Casual Wear,0,Not Dark Pattern
3796,1048.0,40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING OVER $80 HURRY! LIMITED TIME ONLY,1,Urgency
3797,1351.0, Resend One time Pin ,0,Not Dark Pattern
3798,1124.0,Case Material,0,Not Dark Pattern
3799,298.0,"Natalie in Graham, United States purchased a FREE BTS Answer Magic Pillow about 1 hour ago",1,Social Proof
3800,627.0,tedpullin,0,Not Dark Pattern
3801,991.0,Custom Women's Apparel,0,Not Dark Pattern
3802,108.0,Ask a Question,0,Not Dark Pattern
3803,767.0,Discontinued Item,0,Not Dark Pattern
3804,916.0,Order Subtotal $19.99 Standard Delivery $12.99 Care & Handling $2.99 Tax $2.38 Total $38.35 Savings Today $10.00,1,Sneaking
3805,1804.0,No I'd rather not hear about exclusive offers and discounts.,1,Misdirection
3806,419.0,"No thanks, I’d rather pay more",1,Misdirection
3807,1258.0,Only 3 left in stock!,1,Scarcity
3808,113.0, Don't leave without taking discount ,0,Not Dark Pattern
3809,1009.0,View your order history,0,Not Dark Pattern
3810,1773.0,What people are saying about us...,1,Social Proof
3811,803.0,Hydration,0,Not Dark Pattern
3812,999.0,Act now and save $12.99. Limited time only!,1,Urgency
3813,1474.0,Only 13 left!,1,Scarcity
3814,897.0,"If your JR Plus membership has renewed automatically, you have seven (7) days after payment is taken to cancel your annual membership. You must contact Customer Service at (888) 574-3576 within this window and not have made any eligible purchase using the JR Plus service. You will then be provided with a full refund of your membership fee for the renewal year and the JR Plus service will be cancelled from your account. If you cancel during any renewal year after the seven (7) day window expires, you are not entitled to any refund of the renewal fee, even if you have not made any eligible purchase during the renewal term.",1,Obstruction
3815,1790.0,Tick here if you do not want to receive Promotional Offers by Post Tick here if you do wish to receive Promotional Offers by email and/or SMS Tick here if you would like to receive Offers from selected third parties,1,Misdirection
3816,1049.0,40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING ON ALL ORDERS OVER $80 ,1,Urgency
3817,1139.0,about us,0,Not Dark Pattern
3818,569.0, Microsoft Xbox One S Wireless Controller » ,0,Not Dark Pattern
3819,662.0,Carports & Garages,0,Not Dark Pattern
3820,900.0,You may cancel your membership at any time by calling us at at 855-861-2573 (6:00AM – 5:00PM PST) or by emailing support@luckytacklebox.com. California residents may also cancel your subscription by accessing your Account through the Site.,1,Obstruction
3821,1598.0,"Hurry, only 5 left",1,Scarcity
3822,230.0,"After trying several other shades of red, I’ve tried this one and just love it. It is the perfect shade of brown with beautiful red highlights, very rich color, and very beautiful.",0,Not Dark Pattern
3823,314.0,No thanks! I don't like deals,1,Misdirection
3824,1446.0, Ireland EUR,0,Not Dark Pattern
3825,242.0,Fashion Forward,0,Not Dark Pattern
3826,901.0,"You may cancel your Minted More membership at any time by contacting Minted Customer Service at www.minted.com/help. If you cancel your membership before your Minted More gift box has shipped, we will refund your full membership fee; provided that we may charge you (or withhold from your refund) the value of Minted More discount benefits used by you and your account prior to cancellation. If you cancel at any other time, your membership fee is non-refundable.",1,Obstruction
3827,1174.0,Optics and Mounts,0,Not Dark Pattern
3828,680.0,Don't Know Pincode?,0,Not Dark Pattern
3829,630.0,"SALE ENDS IN 19 DAYS, 9 HOURS, 50 MINUTES, 54 SECONDS",1,Urgency
3830,564.0,Your order is reserved for 29:52 minutes!,1,Urgency
3831,242.0,"NA-KD, White",0,Not Dark Pattern
3832,822.0,Game Extraction & Prep,0,Not Dark Pattern
3833,638.0,Golf Remotes,0,Not Dark Pattern
3834,1536.0,Baby Girl Shoes,0,Not Dark Pattern
3835,1317.0, Books About Indian Culture ,0,Not Dark Pattern
3836,1315.0,"For any other inquiries, Click here",0,Not Dark Pattern
3837,1313.0,Round Boards,0,Not Dark Pattern
3838,1029.0,LIMITED TIME ONLY,1,Urgency
3839,1352.0,Only 9 left!,1,Scarcity
3840,164.0,"Mher from San Angelo, TX Recently made a purchase with Crossrope",1,Social Proof
3841,908.0,"There's no obligation to buy as an Xtra VIP Member, nor is there any minimum number of months or commitment for membership. You can shop or ‘Skip’ by the 5th of each month, and you can cancel your membership at any time by calling (855) SAVAGEX (open 24/7).",1,Obstruction
3842,1277.0,3 left in stock,1,Scarcity
3843,381.0,No thanks. I love chaos!,1,Misdirection
3844,1044.0, By Doug,0,Not Dark Pattern
3845,472.0,"No thanks, I like paying full price",1,Misdirection
3846,638.0,Show Cart,0,Not Dark Pattern
3847,662.0,Lean To Sheds,0,Not Dark Pattern
3848,1044.0, Cordless Phones For Seniors ,0,Not Dark Pattern
3849,1572.0,ONLY 9 LEFT,1,Scarcity
3850,393.0,"No Thanks, I don't want official software at the best price.",1,Misdirection
3851,1304.0, Bra Panty Set ,0,Not Dark Pattern
3852,1038.0,DressesFootwearHatsHoodies & SweatshirtsJerseysPantsSleepwear & UnderwearSwim CollectionT-ShirtsSale Items- View All -,0,Not Dark Pattern
3853,1081.0,Only 4 left in stock,1,Scarcity
3854,767.0,Trending Players,0,Not Dark Pattern
3855,1468.0,10 Left in stock,1,Scarcity
3856,,72 of this series,1,Social Proof
3857,,something went wavy. please excuse me,0,Not Dark Pattern
3858,,coloured by,0,Not Dark Pattern
3859,,volume 1 left in school!,1,Scarcity
3860,,only 9 series arrived in production online.,1,Scarcity
3861,,my nightwear,0,Not Dark Pattern
3862,,left to faqs,0,Not Dark Pattern
3863,,up inside canberra purchased \ 8. 2 ( r ) some six minutes ago,1,Social Proof
3864,,washed out cleaners,0,Not Dark Pattern
3865,,• solid simple on neck half the top,0,Not Dark Pattern
3866,,"no thank ye, you prefer to fight for anything.",1,Misdirection
3867,,white light colored clothing,0,Not Dark Pattern
3868,,"no thanks, charlie didn't like their offers",1,Misdirection
3869,,273 times recorded in the past 30 days,1,Social Proof
3870,,"any doubt, mother'll eventually pay full price.",1,Misdirection
3871,,"and, i've rather do things the left ways...",1,Misdirection
3872,,user interface customization persistent and premium features which store other user ’ s opinions regarding a browser. please note that these features are exempt without consent.,0,Not Dark Pattern
3873,,"after getting their license signed monday, please am focusing on twins. i must surely continue buying from them from now on.",0,Not Dark Pattern
3874,,congratulations! you qualify into receive his 3 - inch bullet vibe on yourself!,1,Misdirection
3875,,other potential customers place it in its cart.,1,Social Proof
3876,,elegant a la chiffon v - top long v waist skirt simple pleats and skirts,0,Not Dark Pattern
3877,,white camo dog - like n '...,0,Not Dark Pattern
3878,,orchestra minor,0,Not Dark Pattern
3879,,missionary boots,0,Not Dark Pattern
3880,,but fast! got to bag 7 times over the last 15 years.,1,Social Proof
3881,,... 2 seconds left,1,Scarcity
3882,,"james de newton, united jurisdictions by... the large ktm...",1,Social Proof
3883,,"in yoga hawthorne, california 2015 sadie ponte jeans - black jeans now",1,Social Proof
3884,,film / music,0,Not Dark Pattern
3885,,only 1 line left open stock,1,Scarcity
3886,,low yer luck!! get yours ।,1,Scarcity
3887,,"laurie carol urraween, queensland of no brainer s and cyber - theft music",1,Social Proof
3888,,eighteen arches,0,Not Dark Pattern
3889,,xbox free,0,Not Dark Pattern
3890,,"someone like cedarhurst, northwest states display silver sproet over diamond shell / violet stripe or",1,Social Proof
3891,,radio order has prioritized for 13 : 57 am!,1,Urgency
3892,,then do i rinse off my jacket jacket as treatment?,0,Not Dark Pattern
3893,,black series,0,Not Dark Pattern
3894,,cart can arrive at 08 : 19 minutes!,1,Urgency
3895,,time limit : approximately : 50,1,Urgency
3896,,6 : 44 : ॥,1,Urgency
3897,,watches & bells,0,Not Dark Pattern
3898,,"plus one, i don't want free stuff",1,Misdirection
3899,,• 117 mins ！,1,Urgency
3900,,"which is a brief time. 4. six "" red bottle sticker w / adam've domain",1,Urgency
3901,,plus online offer.,1,Urgency
3902,,united left,1,Scarcity
3903,,someone in me just says : pretty love penis is 7 bucks an inch 2 years ago,1,Social Proof
3904,,limited events ☆!,1,Urgency
3905,,i had to pay the compensation ; ),1,Misdirection
3906,,limited time drop - up to 23 % off freshwater nation! internet site >,1,Urgency
3907,,back by sometime,0,Not Dark Pattern
3908,,"over 5 years, hurry!",1,Scarcity
3909,,pagoda cookies,0,Not Dark Pattern
3910,,flash sale ends following disaster now,1,Urgency
3911,,"born love riding across ice, desert, and land. cruise over tarmac - packed roads or adapt it after just your'do good'mode.",0,Not Dark Pattern
3912,,performance youtube,0,Not Dark Pattern
3913,,1 am very surprised with the information i received.,0,Not Dark Pattern
3914,,7 customers have vanished from the basket,1,Social Proof
3915,,"jacob a seymour, wisconsin, you states is its bass xl just no!",1,Social Proof
3916,,hours! only seconds left in all.,1,Scarcity
3917,,shop a trend,0,Not Dark Pattern
3918,,13 : 02 : 27 hours minutes seconds which is when a timer hits zero!,1,Urgency
3919,,delivery & services,0,Not Dark Pattern
3920,,[UNK] triathlon,0,Not Dark Pattern
3921,,the music you requested is not produced within a selected country,0,Not Dark Pattern
3922,,"no thanks, my don've like feeling",1,Misdirection
3923,,"so choose : option one box, or a madison park box?",1,Misdirection
3924,,baby paint designs & embroidery patterns,0,Not Dark Pattern
3925,,pandit ।,0,Not Dark Pattern
3926,,"no, one wouldn't want discounts",1,Misdirection
3927,,limited time rolling out two prices with 70 % off! 40 % best price first!,1,Urgency
3928,,$ 69. 16 for a first time 2013,1,Urgency
3929,,official statement,0,Not Dark Pattern
3930,,so! only 1 day in one,1,Scarcity
3931,,"100, 000 users have purchased this item",1,Social Proof
3932,,"no, please. he'd won not by save.",1,Misdirection
3933,,cash $ 200 off...,1,Urgency
3934,,value analysis processor http : https : / / triplelift. com / unicode,0,Not Dark Pattern
3935,,"citizens in poland just have human women or women hair 3 bundles with lace frontal, 80 % human virgin hair",1,Social Proof
3936,,unknown item left,1,Scarcity
3937,,tuition without free membership $ 1. 99,1,Misdirection
3938,,"laboratory test can expose you several chemicals this hexavalent which when known to the state of california may cause cancer on organ defects and other reproductive organs. for technical information, visit",0,Not Dark Pattern
3939,,"people from vancouver, washington purchased a serial numbered'95 orthotic guitar about 51 minutes",1,Social Proof
3940,,right second left!,1,Scarcity
3941,,pandit,0,Not Dark Pattern
3942,,"rose the florida, united states purchased green eco - model iphone xr car about 54 km to",1,Social Proof
3943,,article concerning privacy data : english : / / casalemedia. org /,0,Not Dark Pattern
3944,,"no thanks, doesn't still want to know his price",1,Misdirection
3945,,only 3 available on stock!,1,Scarcity
3946,,limited issue - full price reflects extra 29 % ™,1,Urgency
3947,,yahoo! is 6 years in stock.,1,Scarcity
3948,,we value your privacy to use it to enhance your current experience. we only use fourth - party cookies from other purposes. or more.,0,Not Dark Pattern
3949,,1560 ।,0,Not Dark Pattern
3950,,night lights ii,0,Not Dark Pattern
3951,,focus is health goals,0,Not Dark Pattern
3952,,"no more, anna'm... interested",1,Misdirection
3953,,customer service shopped after,1,Misdirection
3954,,shop safely we will,0,Not Dark Pattern
3955,,powered by : planets ।,0,Not Dark Pattern
3956,,free shipping & peaceful travels [UNK]!,0,Not Dark Pattern
3957,,¨,0,Not Dark Pattern
3958,,"no thanks, mary wouldn't need to save",1,Misdirection
3959,,contents : * only... left,1,Scarcity
3960,,the customers join this in each basket,1,Social Proof
3961,,segunda compliance,0,Not Dark Pattern
3962,,please apologize again,0,Not Dark Pattern
3963,,just ordinary ordinary crystals looks in real life?,0,Not Dark Pattern
3964,,"no more, i want to pay her ¨",1,Misdirection
3965,,credits @ accolades,0,Not Dark Pattern
3966,,"unfortunately, i intended to save money! sincerely thanks",1,Misdirection
3967,,film ends in : 01 : 32 : 04 time gets fucking up!,1,Urgency
3968,,"only $ 1. 36 for your previous six months, then tomorrow year your membership will automatically renew for $ 39. 99 and be charged on your credit / debit card on account. cancel our vip membership any time to receive your prorated refund upon calling ( 800 ) 543 - 7309. by submitting your information, you agree to these maximum membership terms.",1,Obstruction
3969,,only two weeks in this scenario!,1,Scarcity
3970,,what might seem like,0,Not Dark Pattern
3971,,composed by fabric,0,Not Dark Pattern
3972,,go to front all got its kick - a - ling one + about 17 minutes ago,1,Social Proof
3973,,and all new categories,0,Not Dark Pattern
3974,,intercoastal performance line - up ☆,0,Not Dark Pattern
3975,,"no not, i ain ’ t want thee % olympus",1,Misdirection
3976,,bicycle parts & bike,0,Not Dark Pattern
3977,,[UNK] [UNK] who is at this.,1,Social Proof
3978,,[UNK] vat contents,0,Not Dark Pattern
3979,,"our messenger agent is blocked and you need place orders. if you ve questions, please contact your agent first.",0,Not Dark Pattern
3980,,head & foot skin 1,0,Not Dark Pattern
3981,,com writing of the month : 2003 edition,0,Not Dark Pattern
3982,,everyone out! only 4 left in space,1,Scarcity
3983,,accent 2,0,Not Dark Pattern
3984,,"17 thanks, i don'tc stop to save",1,Misdirection
3985,,subscribe │ ☆ subscribe,0,Not Dark Pattern
3986,,while also bought,1,Misdirection
3987,,our customers have viewed every item because,1,Social Proof
3988,,thirty 1 minute ( file ) left in stock,1,Scarcity
3989,,rv 。,0,Not Dark Pattern
3990,,"no, you just'd want great deals.",1,Misdirection
3991,,i have made strong fond of it. even the sapwood can look so fine when finished good. thus walnut board is a great item at use and decoration and especially good.,0,Not Dark Pattern
3992,,holland series,0,Not Dark Pattern
3993,,amazon best sellers,0,Not Dark Pattern
3994,,returned 18 times in the last 7 series,1,Social Proof
3995,,h. r. vape and ban ©,0,Not Dark Pattern
3996,,[UNK] © 合 ª cooperation,0,Not Dark Pattern
3997,,several people have looked at me for the last 4 hrs.,1,Social Proof
3998,,life - time offer : bundle a month and share 20 % ।,1,Misdirection
3999,,present at clothing,0,Not Dark Pattern
4000,,only others chose this :,0,Not Dark Pattern
4001,,two billion pillows and 70 % off with credit code,1,Misdirection
4002,,view...,0,Not Dark Pattern
4003,,11 11 hours : 9 22 duration : 9 3223 seconds movie ends without any timer hits 2!,1,Urgency
4004,,"privacy is our stated goal. our electronic payments are powered by stripe based fx, processed in any secure pci - compliant environment to the highest industry cap. ketolent users never know their credit card number.",0,Not Dark Pattern
4005,,"jim jones concert, texans but with ratios : hemp oil based patch ( 40mg capacity )",1,Social Proof
4006,,stage five left in stock!,1,Scarcity
4007,,add world's biggest luminous delilah,1,Misdirection
4008,,only 3 minutes in hell!,1,Scarcity
4009,,watch how often...,0,Not Dark Pattern
4010,,view all light & sun brushes kathryn,0,Not Dark Pattern
4011,,get it inside planget the plan,0,Not Dark Pattern
4012,,officers in louisville said united army purchased gold presidential bracelet with its buckle two hours ago,1,Social Proof
4013,,better than thirteen left!,1,Scarcity
4014,,[ sub - term - ending ],0,Not Dark Pattern
4015,,"user friendly profile : it provides significantly reducing distractions with needs to help people with adhd, and neurodevelopmental specialists browse, type, or focus over the essential elements more easily.",0,Not Dark Pattern
4016,,big and tall,0,Not Dark Pattern
4017,,this offer is perfectly valid because you add dance cart music!,1,Misdirection
4018,,"making up for various latest updates, products and activities",0,Not Dark Pattern
4019,,"subscribing should you continue to receive no gifts, more words would refer below ourprivacy policy.",0,Not Dark Pattern
4020,,shop sale level designation,0,Not Dark Pattern
4021,,"flash sale alert! it cannot now buy interior corridor porch aisle trim from inside. pc for only $ 7. 95 ( 47 % value ). hurry order, limited expansion offer!",1,Urgency
4022,,only minutes left,1,Scarcity
4023,,"while fruits sell low, don't go out!",1,Scarcity
4024,,your order reserved been reserved 。,1,Urgency
4025,,history ends soon,1,Urgency
4026,,note 5 is in stock,1,Scarcity
4027,,135 people immediately entered via their cart,1,Social Proof
4028,,by hoop destination. discover the,0,Not Dark Pattern
4029,,professor bud,0,Not Dark Pattern
4030,,6 other reviews look at this list,1,Social Proof
4031,,earth language 0 本 語 rann,0,Not Dark Pattern
4032,,my choice!,0,Not Dark Pattern
4033,,also 24 items left,1,Scarcity
4034,,can you like too purchase some extended protection plan?,1,Misdirection
4035,,only 14 left on any price,1,Scarcity
4036,,not listed separately,0,Not Dark Pattern
4037,,they recently removed it.,1,Social Proof
4038,,life size ripped aiden,0,Not Dark Pattern
4039,,redirecting using futech and as an arrangement...,0,Not Dark Pattern
4040,,...,0,Not Dark Pattern
4041,,adult men's service,0,Not Dark Pattern
4042,,* middle / higher load regulations may apply within some areas. help here to view transit policy,0,Not Dark Pattern
4043,,long rv ª,0,Not Dark Pattern
4044,,"novelty company glendale, northern states created a choose your flavors snack bag snack pack ( red bean ) about 1 hour ago",1,Social Proof
4045,,hairy pants t - shirt band pillow combo,0,Not Dark Pattern
4046,,lyrics by grays,0,Not Dark Pattern
4047,,four breaths in those last 48 hours,1,Social Proof
4048,,‰ ॥,0,Not Dark Pattern
4049,,"someone in alexandria, louisiana states also turned on dark green colored contact lenses",1,Social Proof
4050,,acts 19 : 21 : 22,1,Urgency
4051,,"only available for a limited amount, please find yours free!",1,Urgency
4052,,2 ° stock,1,Scarcity
4053,,kings & juniors,0,Not Dark Pattern
4054,,so 9 years left!,1,Scarcity
4055,,database & retrieval,0,Not Dark Pattern
4056,,had purchased a forward revive women's wear velvet hustle t - boy 15 minutes away,1,Social Proof
4057,,"joe and david, by one giant caterpillar rigged 3d model recently",1,Social Proof
4058,,"based in lagos, malaysia... bought : an abundance of taxi - van - dealers paint - by - numbers ।",1,Social Proof
4059,,dozens more,0,Not Dark Pattern
4060,,"ketolent subscriptions have no long term value. pause, click, or fold at any time. want to swap vanilla for chocolate, but set this to renew every 3 weeks? no problem! mail us an email at help @ ketolent. com because we'll make the change as free.",1,Obstruction
4061,,selling ।,1,Scarcity
4062,,"second problem, i'l rather pay full price",1,Misdirection
4063,,doctor cold steve middleton,0,Not Dark Pattern
4064,,fourteen customers bought this in the last three days,1,Social Proof
4065,,"an item immediately apparently made on ready demand. no worries, we have had your order.",1,Scarcity
4066,,enter and collect t & m,0,Not Dark Pattern
4067,,they added 1pc 4ocean and stone objects called bracelet shells need handmade to their cart... now,1,Social Proof
4068,,limited time only running off 50 seconds new life 2009 - terms & terms apply,1,Urgency
4069,,for &...,0,Not Dark Pattern
4070,,six colors of gold,0,Not Dark Pattern
4071,,hurry! oh fool left in there.,1,Scarcity
4072,,those best!,0,Not Dark Pattern
4073,,"however, there are about 9 hours ( n ) left!",1,Scarcity
4074,,peabody,0,Not Dark Pattern
4075,,trending on! for 4 cents today,1,Social Proof
4076,,tis african american era,0,Not Dark Pattern
4077,,chapter one left off stock - gone soon!,1,Scarcity
4078,,"whoa, wait 1 left under stock!",1,Scarcity
4079,,twice now! added double basket to times today,1,Social Proof
4080,,almost famous niccolo,0,Not Dark Pattern
4081,,"no thanks, we hadn't like losing her.",1,Misdirection
4082,,anime color design kit / publisher,1,Misdirection
4083,,tweet to and it add the,0,Not Dark Pattern
4084,,॥,0,Not Dark Pattern
4085,,the 5 left,1,Scarcity
4086,,wireless programming,0,Not Dark Pattern
4087,,february 15 left in campaign,1,Scarcity
4088,,limited ।,1,Scarcity
4089,,new construction,0,Not Dark Pattern
4090,,need attention on his right product?,0,Not Dark Pattern
4091,,body unknown,0,Not Dark Pattern
4092,,only three left,1,Scarcity
4093,,"once while charleston, south carolina was used the puffy lux mattress",1,Social Proof
4094,,any remaining stock,1,Scarcity
4095,,brand : x pro line 2 fanatics 2,0,Not Dark Pattern
4096,,339 episodes remain currently active on our server,1,Social Proof
4097,,please breathe 3 : 0 0 : 1 2 : 5 1 : 3 65,1,Urgency
4098,,to wear jumpsuits and accessories,0,Not Dark Pattern
4099,,"nah, she'll pay it ॥",1,Misdirection
4100,,"like regular websites, we share certain information, such as my ip address, device id or similar device identifier, with certain third parties, such as social network and advertising networks. this information is used to personalize both you or after you ’ ve visited their website. the california consumer privacy act ( “ ccpa ” ) considers our sharing of that information across this account to be a “ sale. ” with more information about the first and third party cookies used please follow this link.",0,Not Dark Pattern
4101,,choose of one you would like to refrain,0,Not Dark Pattern
4102,,"you temporarily cease or cancel your phone through the vip program or find for more documents about this vip service subscription, including your annual expiration date, via contacting support @ grove. co.",1,Obstruction
4103,,"no one, more like my full price.",1,Misdirection
4104,,by request! all 16 people are viewing now and 18 instantly purchased it.,1,Social Proof
4105,,"born in pen selatan, indonesia my iseya as g - mini 33 layer cloth fabric chef's santoku design, invented about 1 decade ago",1,Social Proof
4106,,3 items none,1,Scarcity
4107,,maybe 52 minutes left in her!,1,Scarcity
4108,,cracked [UNK],0,Not Dark Pattern
4109,,group 2 left as stock,1,Scarcity
4110,,small and grabpay,0,Not Dark Pattern
4111,,"no more, i's pay full costs!",1,Misdirection
4112,,"if you wish to cancel a membership, please contact our customer services department ltd uk : + 44 808 164 8264 ( standard to call charges to apply ) email via email on customer. shop @ beautypie. org. you can online contact the personal services department by post at : beauty pie limited, customer service department, blue box, 210 new kings road, london sw6 5nz, united kingdom. please quote your order number in all correspondence.",1,Obstruction
4113,,but ever left in stock,1,Scarcity
4114,,flex ।,0,Not Dark Pattern
4115,,"2, 229 editions have the daily item",1,Social Proof
4116,,someone from castle park bought a quiet essential led generation kit | 5w battery six times ago.,1,Social Proof
4117,,for the ultimate experience : ( can buy two in three ),1,Misdirection
4118,,related unknown,0,Not Dark Pattern
4119,,[UNK] france,0,Not Dark Pattern
4120,,well viewed per innings,1,Social Proof
4121,,mom & daddy,0,Not Dark Pattern
4122,,also appears in 5 other order.,1,Social Proof
4123,,stock points guaranteed for 15 minutes,1,Urgency
4124,,please add products and see development site in unicode,0,Not Dark Pattern
4125,,365 combat air rifles,0,Not Dark Pattern
4126,,the 2 units exist!,1,Scarcity
4127,,return to command,0,Not Dark Pattern
4128,,only 5 persons of stock,1,Scarcity
4129,,example time : standard reading guide to orders below $ 69. 95!,1,Urgency
4130,,¤,0,Not Dark Pattern
4131,,under sale! often time repeats!,1,Urgency
4132,,"magnolia and cypress, california... beauty in all caps, light blue about 46 years ago",1,Social Proof
4133,,ladies with print blue fashion dress,0,Not Dark Pattern
4134,,"if you click continue below me will be happy to tell you about discounts, money off and some products from very effective e - mail and text, unless anyone tell us or do not want to hear about me, at ticking time. if i would like to receive offers from carefully formed 3rd parties, please tick here",1,Misdirection
4135,,bath pops & rockets,0,Not Dark Pattern
4136,,wall...,0,Not Dark Pattern
4137,,... decor,0,Not Dark Pattern
4138,,celestial shipping,0,Not Dark Pattern
4139,,¨,0,Not Dark Pattern
4140,,"an item previously ordered arrived at long demand. no problem, we have prioritized your progress.",1,Scarcity
4141,,60 % always ends in days not on seconds,1,Urgency
4142,,catch up under me,0,Not Dark Pattern
4143,,silk dress chiffon shoulder straps v - ball sleeveless garden girl,0,Not Dark Pattern
4144,,"no no, i don't need games",1,Misdirection
4145,,always install cookies to give passengers the least experience yet. your personal information is stored. thus this system means that you are ok with their cookie policy.,0,Not Dark Pattern
4146,,218 and slowly added this label to cart,1,Social Proof
4147,,quick! number 1 stand behind stock,1,Scarcity
4148,,of 1 year!,1,Scarcity
4149,,"port, short & sweet...",0,Not Dark Pattern
4150,,"no thanks, only suppose you pay more like shoes!",1,Misdirection
4151,,engine cooling services,0,Not Dark Pattern
4152,,collection 5 left,1,Scarcity
4153,,how / why the river leaves yours,0,Not Dark Pattern
4154,,for long knives organic shirt,0,Not Dark Pattern
4155,,my recommendations are usually set through our marketing or advertising partners. they will be used alongside them to build a connection in your groups and later show you relevant ads. if you do not allow these choices you will not experience targeted ads for your interests.,0,Not Dark Pattern
4156,,20 % off... \ u2019s y h * | limited to [UNK],1,Urgency
4157,,f - 2005 megalodon ii e - brass ( 2007 ),0,Not Dark Pattern
4158,,availability : low traffic demand today,1,Scarcity
4159,,sincerely thanks,1,Misdirection
4160,,administrations [UNK],0,Not Dark Pattern
4161,,popular item! of 27 people recently started online.,1,Social Proof
4162,,typical consumers in one area is charged vat on the quality of goods and appliances.,0,Not Dark Pattern
4163,,god welcome to buying through their furkids now!,1,Social Proof
4164,,planets at,1,Misdirection
4165,,* least residue left is stock. don't miss this!,1,Scarcity
4166,,no would yet write a 。,0,Not Dark Pattern
4167,,continue with facebook run by google,0,Not Dark Pattern
4168,,terms of reference,0,Not Dark Pattern
4169,,"no way, i you'll want to miss money",1,Misdirection
4170,,the yard & school,0,Not Dark Pattern
4171,,in stock! contains 3 copies.,1,Scarcity
4172,,api certification refine best product at : seed source,0,Not Dark Pattern
4173,,customer services,0,Not Dark Pattern
4174,,25 % off all items on time,1,Urgency
4175,,117 followers have viewed www station in the last 7 weeks.,1,Social Proof
4176,,41 people have sat at it in the same handful of hours,1,Social Proof
4177,,only if left as stock! order lesson!,1,Scarcity
4178,,new jerusalem,0,Not Dark Pattern
4179,,limited by promo $ 13. 04,1,Urgency
4180,,every new year reigns,0,Not Dark Pattern
4181,,with the polish heart association,1,Sneaking
4182,,note board quote,0,Not Dark Pattern
4183,,the collection,0,Not Dark Pattern
4184,,james has the purchased a,1,Social Proof
4185,,$ 22. 30 $ 99. 48,1,Misdirection
4186,,☆ e - shirts,0,Not Dark Pattern
4187,,landofcoder program click into any marketplace you notice of,0,Not Dark Pattern
4188,,to have order all them! such good quality for this price you pay! can u be back!,0,Not Dark Pattern
4189,,i have not had my lipstick so brown yet shiny in such any long time and her red hood completely covered! me incredibly happy.,0,Not Dark Pattern
4190,,excellent service awards aboard,0,Not Dark Pattern
4191,,view 。,0,Not Dark Pattern
4192,,海 國 香 [UNK] [UNK] mansion,0,Not Dark Pattern
4193,,a lullaby honeymoon,0,Not Dark Pattern
4194,,"now, right 1 left!",1,Scarcity
4195,,shop da vape fantasia,0,Not Dark Pattern
4196,,end care,0,Not Dark Pattern
4197,,"no thanks, they don't wish to disturb everyone... 75 %",1,Misdirection
